Company Name,Ticker,Last Close
"Great Eagle","GEAHF","2.4"
"Great Elm Capital Group","GECC","9.04"
"Games & Esports Experience Acquisition Corp.","GEEX","10.42"
"Great Elm Group","GEG","2.1901"
"Genel Energy","GEGYY","1.55"
"Gravitas Education Holdings, Inc. Unsponsored ADR","GEHI","15.9149"
"Genesis Energy","GEL","11.29"
"Gencor Industries","GENC","10.64"
"Genetic Technologies","GENE",".91"
"Generation Hemp","GENH",".3"
"Genius Sports Limited","GENI","5.49"
"Genesis Healthcare","GENN",".0119"
"Genesis Unicorn Capital Corp.","GENQ","10.4"
"The Geo Group","GEO","11.5"
"Geospace Technologies","GEOS","4.76"
"Geron","GERN","3.3"
"Getnet Adquirencia e Srvicos para Meios de Pagamnt","GET","1.77"
"Getaround, Inc.","GETR",".6398"
"MEDIASET ESPANA","GETVY","4.14"
"Getty Images Holdings, Inc.","GETY","6.36"
"General Environmental Management","GEVI",".27"
"Gevo","GEVO","2.12"
"Guardforce AI Co.","GFAI",".251"
"Gafisa","GFASY","4.83"
"Growth for Good Acquisition","GFGD","10.1"
"Gold Fields Limited","GFI","11.44"
"Graf Acquisition Corp IV","GFOR","10.06"
"Golden Falcon Acquisition","GFX","10"
"Genesis Growth Tech Acquisition Corp.","GGAA","10.41"
"Grupo Financiero Galicia","GGAL","13.4"
"Gerdau","GGB","6.5"
"GREEN GIANT INC","GGE","2.42"
"Gogoro Inc.","GGR","4.7"
"","GGT","5.7"
"GreenTree Hospitality Group","GHG","4.13"
"Greystone Housing Impact Investors LP","GHI","19.07"
"Gores Holdings IX, Inc.","GHIX","9.99"
"Greenhill & Co.","GHL","13.82"
"Guild","GHLD","11.35"
"Graham","GHM","9.7"
"GH Research","GHRS","8.89"
"GUARDION HEALTH","GHSI","7.16"
"GigCapital5, Inc.","GIA","10.37"
"Gulf Island Fabrication","GIFI","4.9"
"Gigatronics","GIGA","1.05"
"GigaMedia Limited","GIGM","1.45"
"GIII Apparel Group","GIII","16.92"
"Gilat Satellite Networks","GILT","5.51"
"","GIM","4.44"
"Generation Income Properties","GIPR","4.8"
"Greenkraft","GKIT",".032"
"Gladstone Capital","GLAD","10.33"
"Globus Maritime Limited","GLBS","1.16"
"Glen Burnie Bancorp","GLBZ","8.6599"
"Great Lakes Dredge & Dock","GLDD","6.88"
"GoldMining","GLDG","1.18"
"Global Ecology","GLEC",".0014"
"TD Holdings","GLG","1.1"
"Greystone Logistics","GLGI",".4665"
"GLG Life Tech","GLGLF",".0482"
"Globalink Investment Inc.","GLLI","10.25"
"Galmed Pharmaceuticals","GLMD",".6611"
"Glencore","GLNCY","13.33"
"GasLog Partners","GLOP","8.26"
"Galp Energia","GLPEY","6.78"
"Greenlight Capital Re","GLRE","9.85"
"Glori Energy","GLRI",".0098"
"Glen Rose Petroleum","GLRP",".0002"
"Gelesis","GLS",".3075"
"Greenwich LifeSciences","GLSI","19.84"
"Global Star Acquisition Inc.","GLST","10.16"
"Glatfelter","GLT","4.38"
"Galecto","GLTO","2.3"
"Glucose Health","GLUC",".6"
"Monte Rosa Therapeutics","GLUE","7.4"
"Galaxy Gaming","GLXZ","2.945"
"GlycoMimetics","GLYC","2.91"
"GlyEco","GLYE",".0002"
"Esports Entertainment Group","GMBL",".1128"
"Gamida Cell","GMDA","1.6"
"Aetherium Acquisition Corp.","GMFI","10.26"
"Golden Matrix Group, Inc.","GMGI","3.26"
"Gemini Group Global","GMNI",".0043"
"Global Medical REIT","GMRE","11.23"
"G Medical Innovations","GMVD","4.99"
"GENERATION ALPHA","GNAL",".0003"
"Generex Biotechnology","GNBTQ",".0002"
"Genocea Biosciences","GNCAQ",".0001"
"Greencore Group","GNCGY","3.75"
"Genie Energy","GNE","10.95"
"GENFIT","GNFT","4.29"
"Genco Shipping & Trading Limited","GNK","18.14"
"Global Net Lease","GNL","14.95"
"Greenlane Holdings","GNLN",".48"
"Green Planet Group","GNPG",".018"
"GENPREX","GNPX","1.47"
"Greenrose Acquisition","GNRS",".5"
"Genius Group","GNS","5.47"
"Genasys","GNSS","3.6"
"Genenta Science","GNTA","6.14"
"Genius Brands International","GNUS",".73"
"Genworth Financial","GNW","5.52"
"GoHealth","GOCO","15.48"
"Canoo","GOEV","1.2"
"Golden Ocean Group","GOGL","9.58"
"GoGreen Investments","GOGN","10.46"
"Gogo","GOGO","16.77"
"Gol Linhas Aereas Inteligentes","GOL","3.04"
"Barrick Gold","GOLD","19.55"
"Gladstone Commercial","GOOD","16.99"
"Gold Resource","GORO","1.73"
"Gossamer Bio","GOSS","2.64"
"GSX Techedu","GOTU","3.97"
"Gouverneur Bancorp","GOVB","8.8"
"GeoVax Labs","GOVX",".809"
"GreenPower Motor","GP","3.67"
"Global Partner Acquisition Corp II","GPAC","10.24"
"Great Portland Estates","GPEAF","6.9"
"Grupo Financiero Inbur","GPFOY","11.15"
"G6 Materials","GPHBF",".0324"
"Great Panther Mining Limited","GPLDF",".092"
"GPL Holdings, Inc.","GPLL",".15"
"Granite Point Mortgage Trust","GPMT","6.68"
"Grupo Carso","GPOVY","10.18"
"Green Plains Partners","GPP","13.73"
"Geopark","GPRK","15.21"
"GoPro","GPRO","6.15"
"The Gap","GPS","13.57"
"Grab ","GRAB","3.79"
"Graybug Vision","GRAY",".6838"
"Gracell Biotechnologies","GRCL","2.15"
"Green Cures & Botanical Distribution","GRCU",".0005"
"Greenidge Generation Holdings","GREE",".84"
"Gree","GREZF","6.2"
"Grifols","GRFS","9.11"
"Graphex Group Limited Sponsored ADR","GRFX","1.56"
"Muscle Maker","GRIL","1.05"
"Grindrod Shipping","GRIN","14.75"
"GreenLight Biosciences","GRNA","1.09"
"GRINDR INC","GRND","5.52"
"Greenpro Capital","GRNQ","1.38"
"Granite Ridge Resources, Inc.","GRNT","7.21"
"Grom Social Enterprises","GROM","2.15"
"Grafton Group","GROUF","6.7301"
"Grove Collaborative Holdings, Inc.","GROV",".4537"
"U.S. Global Investors","GROW","3.1299"
"Gold Royalty","GROY","2.42"
"Graphite Bio","GRPH","2.15"
"Groupon","GRPN","8.26"
"GORILLA TECH GP","GRRR","6.87"
"Grow Solutions","GRSO",".0001"
"ETHEMA HEALTH","GRST",".0005"
"Grasim Industries","GRSXY","19.61"
"Gritstone bio","GRTS","3.18"
"Galera Therapeutics","GRTX","2.45"
"Eagleford Energy","GRUSF",".11"
"Avalon Oil & Gas","GRVE",".042"
"Grow Capital","GRWC",".0018"
"GrowGeneration","GRWG","5.16"
"GelStat","GSAC",".001"
"Globalstar","GSAT","1.41"
"Goldman Sachs BDC","GSBD","15.61"
"Global System Dynamics, Inc.","GSD","10.445"
"General Steel","GSIH",".0002"
"GSI Technology","GSIT","2.04"
"Global Ship Lease","GSL","18.53"
"Ferroglobe","GSM","4.75"
"Glory Star New Media","GSMG","1.15"
"Gulfslope Energy","GSPE",".005"
"G Squared Ascend II","GSQB","10.22"
"G Squared Ascend I","GSQD","10.165"
"GSR II Meteora Acquisition Corp.","GSRM","10.215"
"GlobeStar Therapeutics Corporation","GSTC",".0075"
"Golden Sun Education Group Limited","GSUN","1.52"
"Goodyear","GT","11.25"
"Global Technology Acquisition Corp. I","GTAC","10.3501"
"Green Thumb Industries Inc.","GTBIF","8.06"
"GT Biopharma","GTBP",".7877"
"Great Tang Bid Technology Inc.","GTBT",".0208"
"GBT Technologies","GTCH",".0003"
"Gran Tierra Energy","GTE",".9698"
"Greenland Technologies","GTEC","2.46"
"Gates Industrial","GTES","13.21"
"Genetron","GTH","1.17"
"Guided Therapeutics","GTHP",".3464"
"G1 Therapeutics","GTHX","7.98"
"Good Times Restaurants","GTIM","2.78"
"Global Technologies","GTLL",".0001"
"Grupo TMM","GTMAY",".6355"
"Gray Television","GTN","12.96"
"Gray Television","GTN.A","13.2"
"GTI Resources Ltd.","GTRIF",".0148"
"GetSwift Technologies Limited","GTSWQ",".0007"
"Garrett Motion","GTX","8"
"Gulf Resources","GURE","3.56"
"Green Visor Financial Technology Acquisition Corp.","GVCI","10.39"
"Gerova Financial Group","GVFG",".0005"
"GSE Systems","GVP",".865"
"Greenwave Technology Solutions, Inc.","GWAV","1.08"
"GWG","GWGHQ",".3001"
"ESS Tech","GWH","2.21"
"Global Wholehealth Partners","GWHP",".0017"
"Good Works II Acquisition","GWII","10.2"
"Global Water Resources","GWRS","14.23"
"GX Acquisition Corp. II","GXII","10.09"
"Gyrodyne","GYRO","9.05"
"GazitGlobe","GZTGF","4.165"
"Hawaiian Holdings","HA","12.32"
"Habersham Bancorp","HABC",".019"
"Healthcare AI Acquisition Corp.","HAIA","10.32"
"Hallmark Financial Services","HALL","7.2401"
"Happiness Development Group Limited","HAPP","6.06"
"Harpoon Therapeutics","HARP","1.08"
"Hauppauge Digital","HAUP",".0203"
"HAYS","HAYPY","15.01"
"Hayward Holdings","HAYW","13.49"
"Huntington Bancshares","HBAN","15.17"
"Hamilton Beach Brands","HBB","12.95"
"Hanesbrands","HBI","8.44"
"Harvard Bioscience","HBIO","2.98"
"Home Bistro","HBISD",".1"
"HudBay Minerals","HBM","5.8"
"Horizon Bancorp IN","HBNC","15.64"
"Helix Biopharma","HBPCF",".146"
"Harbour Energy","HBRIY","3.865"
"Health Catalyst","HCAT","13.9"
"Harbor Custom Development","HCDI",".47"
"BlastGard International","HCGS",".0005"
"Hochschild Mining","HCHDF",".815"
"HUTCHMED (China) Limited Sponsored ADR","HCM","18.02"
"HCM Acquisition Corp.","HCMA","10.35"
"Vapor","HCMC",".0002"
"Holcim Ltd Unsponsored ADR","HCMLY","11.88"
"Healthcare Services Group","HCSG","13.47"
"Healthcare Triangle","HCTI",".3429"
"Hennessy Capital Investment Corp. VI","HCVI","10.005"
"HCW Biologics","HCWB","1.94"
"Medovex","HCYT","2.21"
"HeidelbergCement","HDELY","13.69"
"Hypertension Diagnostics","HDII",".0026"
"Hudson Technologies","HDSN","10.21"
"Henderson Investment","HDVTY",".07"
"HyperDynamics","HDYNQ",".001"
"Turtle Beach","HEAR","9.5"
"Hero Technologies","HENC",".0239"
"Henkel AG & Co.","HENKY","16.61"
"H2O Innovation","HEOFF","1.82"
"Holly Energy Partners","HEP","18.86"
"Hepion Pharmaceuticals","HEPA",".7298"
"DMARKET Electronic Services & Trading","HEPS","1.2"
"FTAC Hera Acquisition","HERA","10.15"
"YaSheng Group","HERB",".067"
"HealthWarehouse.com","HEWA",".165"
"HEXO","HEXO","1.6"
"Home Federal Bancorp  of Louisiana","HFBL","17.76"
"HF FOODS GROUP","HFFG","4.66"
"Heritage Global","HGBL","2.64"
"Humanigen","HGEN",".171"
"HHGregg","HGGGQ",".0002"
"Power Assets","HGKGY","5.66"
"HORIZON GROUP","HGPI","2.2"
"Hugoton Royalty Trust","HGTXU","1.53"
"Hagerty","HGTY","9.61"
"Hong Yuan Holding Group","HGYN",".0525"
"Highlands REIT","HHDS",".17"
"HHG Capital","HHGC","10.31"
"HH&L Acquisition Co.","HHLA","10.18"
"HeadHunter Group","HHR","15.03"
"Harte Hanks","HHS","12.47"
"Holiday Island","HIHI",".013"
"Highway Holdings","HIHO","2.35"
"Hidili Industry International Development","HIIDQ","6.8625"
"Hillstream BioPharma","HILS","1.2"
"Hims & Hers Health","HIMS","8.28"
"Himax Technologies","HIMX","8.15"
"AMER PREM WATER","HIPH",".0008"
"Hippo Holdings","HIPO","16.78"
"H.I.S. Co.","HISJF","16.03"
"High Tide","HITI","1.61"
"HIVE Blockchain Technologies","HIVE","3.46"
"AMTD Digital Inc. Sponsored ADR","HKD","10.2"
"Hikma Pharmaceuticals","HKMPF","18.87"
"Hong Kong Television Network","HKTVY","14.55"
"Hecla Mining","HL","6.17"
"Helbiz","HLBZ",".23"
"Henderson Land Development Co.","HLDCY","3.76"
"Herbalife","HLF","17.57"
"Halfords Group","HLFDY","4.68"
"Heliogen","HLGN",".6376"
"Harmonic","HLIT","13.17"
"Holley","HLLY","3.31"
"Hillman Solutions Corp.","HLMN","9.6"
"Haleon PLC Sponsored ADR","HLN","8.1"
"Hang Lung Properties","HLPPY","9.46"
"Hillcrest Energy Technologies Ltd.","HLRTF",".0659"
"Cue Health","HLTH","2.62"
"Hellenic Telecom Organization","HLTOY","8.15"
"HilleVax","HLVX","17.1"
"Smack Sportswear","HLWD",".0005"
"Helix Energy Solutions Group","HLX","7.93"
"Heartland Media Acquisition Corp.","HMA","10.27"
"Hainan Manaslu Acquisition Corp.","HMAC","10.23"
"Homeland Resources","HMLA",".0024"
"Helios and Matheson Analytics","HMNY",".0001"
"HempAmericana","HMPQ",".0001"
"Home Point Capital","HMPT","1.8"
"Hammerson","HMSNF",".335"
"Harmony Gold","HMY","3.51"
"Hon Hai Precision Industry Co.","HNHPF","6.63"
"Hang Lung Group","HNLGY","8.8"
"Hennessy Advisors","HNNA","9.71"
"Hennes & Mauritz","HNNMY","2.41"
"HNR Acquisition Corp.","HNRA","10.34"
"Hallador Energy","HNRG","8.84"
"The Honest Company","HNST","3.3"
"Hanover Bancorp","HNVR","19.55"
"Hall of Fame Resort & Entertainment","HOFV","13.53"
"Hong Kong & China Gas Co.","HOKCY",".95"
"Hollysys Automation Technologies","HOLI","18.64"
"MICROCLOUD HLGM","HOLO","9"
"HarborOne Bancorp","HONE","13.64"
"Robinhood Markets","HOOD","10.41"
"HOOKIPA Pharma","HOOK","1"
"Hope Bancorp","HOPE","12.89"
"Emerging Markets Horizon Corp.","HORI","10.29"
"Hoth Therapeutics","HOTH","5.05"
"Hour Loop","HOUR","2.79"
"ANYWHERE RE INC","HOUS","8.48"
"Werewolf Therapeutics","HOWL","4"
"Hempacco Co., Inc.","HPCO","1.03"
"Hewlett Packard","HPE","16.13"
"Home Plate Acquisition","HPLT","10.12"
"Hudson Pacific Properties","HPP","11.39"
"Hempstract","HPST",".0055"
"hopTo","HPTO",".4401"
"HPX","HPX","9.98"
"","HQH","19.02"
"","HQL","14.94"
"Harbor Diversified","HRBR","2.08"
"Hurricane Energy","HRCXF",".08"
"Harrow Health","HROW","15.02"
"Heritage Insurance","HRTG","2.52"
"Heart Tronics","HRTT",".0007"
"Heron Therapeutics","HRTX","2.71"
"Horizon Technology Finance","HRZN","12.34"
"Harsco","HSC","7.94"
"Heart Test Laboratories, Inc.","HSCS","2.14"
"Helius Medical Technologies","HSDT",".38"
"Hang Seng Bank","HSNGY","16.6"
"Host Hotels & Resorts","HST","18.85"
"HST Global","HSTC",".1201"
"Holographic Storage","HSTG",".5"
"Histogen","HSTO","1.07"
"Hersha Hospitality Trust","HT","9.2"
"Heritage Commerce Corp","HTBK","12.12"
"HeartCore Enterprises","HTCR","1.17"
"Hercules Capital","HTGC","14.21"
"HTG Molecular Diagnostics","HTGM","4.38"
"Heartland Express","HTLD","16.82"
"Fusion Fuel Green","HTOO","4.02"
"Hertz Global","HTZ","18.02"
"Hudson Acquisition I Corp.","HUDA","10.17"
"Huadi International Group Co.","HUDI","5.58"
"FSD PHARMA","HUGE","1.07"
"Huize","HUIZ","1.29"
"Humacyte, Inc.","HUMA","2.63"
"Houston American Energy","HUSA","3.62"
"Hut 8 Mining","HUT","1.93"
"HUYA","HUYA","5.5"
"Healthwell Acquisition Corp. I","HWEL","10.05"
"Hawks Acquisition Corp.","HWKZ","10.08"
"High Wire Networks","HWNI",".095"
"","HYB","7.03"
"Hybrid Energy","HYBE",".0002"
"HEYU BIOLOGICAL TECHNOLOGY CORP","HYBT",".0015"
"Hayden Hall","HYDN",".0001"
"Hydrofarm","HYFM","1.87"
"Hyliion","HYLN","3.58"
"Hycroft Mining","HYMC",".5989"
"Hypermarcas","HYPMY","9.08"
"Hyperfine","HYPR",".9626"
"HyreCar","HYRE",".5"
"Hywin","HYW","6.01"
"Hyzon Motors","HYZN","2.13"
"Horizon Global","HZN","1.74"
"Horizon Acquisition II","HZON","10.14"
"IBC Advanced Alloys","IAALF",".105"
"Iamgold","IAG","2.81"
"Imagenetix","IAGX",".003"
"Integral Ad Science Holding","IAS","10.28"
"i-80 Gold Corp.","IAUX","2.68"
"Ibere Pharmaceuticals","IBER","10.15"
"iBio","IBIO",".73"
"ImmunityBio","IBRX","3.8"
"ICable Communications","ICABY",".0646"
"icad","ICAD","2.29"
"International Consolidated Airlines Group","ICAGY","4.11"
"ImmuCell","ICCC","7.4239"
"ICC Holdings","ICCH","15.3"
"IceCure Medical","ICCM","1.3"
"Independence Contract Drilling","ICD","4.39"
"Image Chain Group Limited","ICGL",".101"
"ICL Group","ICL","7.97"
"iClick Interactive Asia Group","ICLK","4.01"
"Investcorp Credit Management BDC","ICMB","3.93"
"Iconic Sports Acquisition Corp.","ICNC","10.405"
"Intercept Pharmaceuticals","ICPT","18.26"
"ICTS International","ICTSF","5.06"
"SeaStar Medical Holding Corporation","ICU","3.985"
"Icosavax","ICVX","10.55"
"T Stamp Inc.","IDAI",".7114"
"IDEX Biometrics ASA","IDBA","7.2"
"Industrial & Commercial Bank of China","IDCBY","10.68"
"Invent Ventures","IDEA",".05"
"IDEANOMICS","IDEX",".2081"
"Industria de Diseno Textil","IDEXY","15.62"
"Intellicheck Mobilisa","IDN","2.72"
"Idaho Strategic Resources","IDR","5.7"
"Idw Media Holdings, Inc.","IDW","1.0097"
"IDEX Biometrics ASA","IDXAF",".08"
"Interpace Biosciences","IDXG","1.077"
"IDEAYA Biosciences","IDYA","17.03"
"Ivanhoe Electric Inc.","IE","13.25"
"IEH CORP","IEHC","7"
"iEntertainment Network","IENT",".0385"
"Ifan Financial","IFAN",".0002"
"Infobird Co.","IFBD","1.19"
"InFinT Acquisition","IFIN","10.45"
"iFresh","IFMK",".0105"
"","IFN","15.99"
"InflaRx","IFRX","2.17"
"India Globalization Capital","IGC",".4"
"International General Insurance","IGIC","8.19"
"Internet Gold Golden Lines","IGLDF","4"
"Ingen Technologies","IGNT",".0001"
"Sancon Resources Recovery","IGSC",".15"
"Inception Growth Acquisition","IGTA","10.24"
"IntelGenx Technologies","IGXT",".2337"
"iHuman","IH","3.54"
"IHI CORP","IHICY","7.52"
"iHeartMedia","IHRT","7.75"
"IHS Holding","IHS","7.68"
"InnSuites Hospitality Trust","IHT","1.6545"
"Information Services Group","III","5.24"
"","IIM","12.78"
"Inspira Technologies OXY","IINN","1.65"
"InterRent Real Estate Investment Trust","IIPZF","10.494"
"Ikena Oncology","IKNA","4.26"
"Inhibikase Therapeutics","IKT",".7059"
"Intelligent Living Application Group Inc.","ILAG","1.66"
"International Land Alliance, Inc.","ILAL",".1499"
"Industrial Logistics Properties Trust","ILPT","4.41"
"IMab","IMAB","6.02"
"International Media Acquisition","IMAQ","10.4"
"IMAX","IMAX","17"
"iMedia Brands","IMBI",".89"
"IM Cannabis","IMCC","1.42"
"Infinite Group","IMCI","2.1"
"ImmunoGen","IMGN","4.6"
"Impac Mortgage Holdings","IMH",".268"
"Prima BioMed","IMMP","1.95"
"Immersion","IMMR","7.32"
"Immix Biopharma","IMMX","2.6"
"Immunome","IMNM","5.29"
"Imunon, Inc.","IMNN","1.58"
"Immune Pharmaceuticals","IMNPQ",".001"
"Impel Pharmaceuticals","IMPL","3.61"
"Imperial Petroleum Inc.","IMPP",".2601"
"Impala Platinum","IMPUY","11.58"
"IMARA","IMRA","4.62"
"IMMURON","IMRN","2.29"
"Immuneering","IMRX","4.19"
"Integrated Media Technology Limited","IMTE",".7762"
"InterMetro Communications","IMTO",".01"
"Immatics","IMTX","8.11"
"EOM Pharmaceutical Holdings, Inc.","IMUC",".62"
"Immune Therapeutics","IMUN",".3706"
"Immunic","IMUX","2.4"
"IMV","IMV","2.13"
"Immunovant","IMVT","17.77"
"IN8bio","INAB","2.296"
"Insight Acquisition","INAQ","10.15"
"Integrated BioPharma","INBP",".35"
"INTLGNT BIO SOL","INBS",".8493"
"InterCure","INCR","3.68"
"indie Semiconductor","INDI","7.97"
"Indonesia Energy","INDO","5.99"
"Intec Parent","INDP","1.77"
"Informatica Inc.","INFA","17.8"
"Infinity Pharmaceuticals","INFI",".6207"
"Infinera","INFN","7.32"
"InfuSystems Holdings","INFU","10.02"
"Infosys","INFY","18.8"
"ING Group","ING","14.43"
"Innergex Renewable Energy","INGXF","11.83"
"International Isotopes","INIS",".04"
"KludeIn I Acquisition","INKA","10.2963"
"MiNK Therapeutics, Inc.","INKT","2.2865"
"Item 9 Labs","INLB",".143"
"Intellinetics","INLX","4.3036"
"InMed Pharmaceuticals","INM","1.84"
"INmune Bio","INMB","8.58"
"Summit Hotel Properties","INN","8.52"
"Innovaro","INNI",".015"
"InnovAge","INNV","7.49"
"Inovio Pharmaceuticals","INO","1.66"
"Innodata","INOD","4.4"
"Inpixon","INPX","1.26"
"Indoor Harvest","INQD",".006"
"Inrad Optics","INRD","1.72"
"Inspired Entertainment","INSE","14.9"
"Inseego","INSG","1.16"
"","INSI","16.14"
"Integral Acquisition Corporation 1","INTE","10.19"
"InnoTech","INTH",".0002"
"Inhibitor Therapeutics","INTI",".061"
"Inter & Co. Inc.","INTR","2.74"
"inTest","INTT","13"
"Ems Find","INTV",".032"
"Intrusion","INTZ","3.54"
"Inuvo","INUV",".456"
"Innoviva","INVA","12.65"
"Identiv","INVE","8.72"
"Invo BioScience","INVO",".6997"
"Inventergy Global","INVT",".015"
"Innoviz Technologies","INVZ","5.58"
"Inozyme Pharma","INZY","2.42"
"Innovative International Acquisition Corp.","IOAC","10.48"
"IO Biotech, Inc.","IOBT","2.77"
"IochpeMaxion","IOCJY",".7"
"Ion Geophysical","IOGPQ",".003"
"Isomet","IOMT",".1"
"ION Energy Limited","IONGF",".1588"
"Assure","IONM",".3028"
"IonQ","IONQ","4.44"
"Income Opportunity Realty Investors","IOR","12.39"
"Samsara Inc.","IOT","13.64"
"Iovance Biotherapeutics","IOVA","7.96"
"ImmunoPrecise Antibodies","IPA","4.4"
"Inflection Point Acquisition Corp.","IPAX","10.119"
"Intellipharmaceutics International","IPCIF",".0742"
"Professional Diversity Network","IPDN","5.05"
"Innate Pharma","IPHA","3.445"
"Innate Pharma","IPHYF","3.44"
"INPLAY OIL CP","IPOOF","2.09"
"Century Therapeutics","IPSC","4.57"
"IndiePub Entertainment","IPUB",".0002"
"InterPrivate III Financial Partners","IPVF","10.13"
"InterPrivate IV InfraTech Partners","IPVI","10.27"
"iPower","IPW",".9481"
"Ideal Power","IPWR","12.66"
"IperionX Limited Sponsored ADR","IPX","6.25"
"Inpex","IPXHY","10.93"
"iQIYI","IQ","6.7"
"IQE","IQEPF",".62"
"","IQI","10.12"
"Intelligent Medicine Acquisition Corp.","IQMD","10.33"
"IRIS ACQ CORP","IRAA","10.26"
"Iris Energy","IREN","2.14"
"IRIDEX","IRIX","2.215"
"","IRL","10.41"
"IR-Med, Inc.","IRME",".415"
"IronNet","IRNT",".399"
"IF Bancorp","IROQ","17.9"
"Integrated Rail and Resources Acquisition Corp.","IRRX","10.3401"
"IRSA Inversiones Y Representaciones","IRS","6.37"
"Independence Realty Trust","IRT","18.83"
"Ironwood Pharmaceuticals","IRWD","11.52"
"International Stem Cell","ISCO",".22"
"Insignia Systems","ISIG","8.89"
"Indra Sistemas","ISMAY","5.56"
"Intesa Sanpaolo","ISNPY","15.77"
"IsoPlexis","ISO","1.3"
"1mage Software","ISOL",".0003"
"iSpecimen","ISPC","1.69"
"Inspirato Incorporated","ISPO","1.25"
"IsoRay","ISR",".38"
"Innovative Solutions and Support","ISSC","8.32"
"iSun","ISUN","2.02"
"Isuzu Motors","ISUZY","12.55"
"Industrial Tech Acquisitions II","ITAQ","10.29"
"Ita CorpBanca","ITCB","3.35"
"Itex","ITEX","4.01"
"Iteris","ITI","3.7"
"ITM POWER","ITMPF","1.235"
"International Monetary Systems","ITNM","12.5"
"IT Tech Packaging","ITP",".6116"
"Itiquira Acquisition","ITQ","10.1502"
"Integra Resources","ITRG",".6801"
"Iterum Therapeutics","ITRM","1.39"
"Itau Unibanco","ITUB","4.98"
"Interups","ITUP",".0002"
"ITV","ITVPY","10.06"
"Inventiva","IVA","6.2209"
"Intevac","IVAC","6.86"
"Invacare","IVC",".6598"
"Investcorp India Acquisition Corp.","IVCA","10.4"
"Investcorp Europe Acquisition I","IVCB","10.375"
"Swiftmerge Acquisition Corp.","IVCP","10.21"
"Iveda Solutions","IVDA",".9438"
"Innovative Designs","IVDN",".25"
"Invesco Mortgage Capital","IVR","14.69"
"Invivyd, Inc.","IVVD","2.28"
"Ivivi Technologies","IVVI",".0002"
"Invesco","IVZ","18.51"
"Wright Investors Service","IWSH",".13"
"ImageWare Systems","IWSY",".002"
"IX Acquisition Corp.","IXAQ","10.2"
"Incannex Healthcare Limited Sponsored ADR","IXHL","3.2324"
"Index Oil & Gas","IXOG",".0007"
"Canadian Zeolite Corp","IZCFF",".0951"
"IZEA WORLDWIDE","IZEA",".7136"
"Jade Art Group","JADA",".007"
"Jaguar Mining","JAGGF","2.129"
"Green Street Capital","JAGR",".005"
